ID,Calories Burn,Heart Rate,Age,Gender
1820,343.0040866,150,38,Female
1821,200.4329559,117,49,Female
1822,451.8166411,124,57,Female
1823,141.3407022,143,49,Male
1824,283.5204593,174,28,Male
1825,267.569776,100,39,Female
1826,266.46419,150,60,Male
1827,380.8383269,143,60,Female
1828,252.7770888,179,22,Female
1829,281.5898409,175,35,Female
1830,407.7981292,112,40,Male
1831,272.3372755,104,50,Female
1832,247.5608078,171,39,Female
1833,229.3826862,109,29,Male
1834,366.1027395,103,18,Male
1835,455.8084175,150,51,Male
1836,368.9604583,175,60,Male
1837,162.4463073,139,42,Male
1838,279.0723746,104,34,Male
1839,277.3164111,104,43,Male
1840,339.6100781,146,60,Male
1841,229.5626864,105,46,Male
1842,364.8481018,135,22,Male
1843,493.7323614,112,31,Female
1844,313.9096966,172,53,Female
1845,467.1967303,179,53,Female
1846,285.8706719,112,59,Female
1847,165.1622727,138,33,Male
1848,154.596689,120,49,Female
1849,489.0159906,111,58,Female
1850,291.4017022,107,60,Male
1851,208.968565,151,52,Male
1852,348.5863746,140,31,Female
1853,107.0029498,162,19,Male
1854,414.1984034,141,59,Female
1855,310.8765341,112,56,Female
1856,347.7725662,113,24,Female
1857,390.4282826,115,55,Male
1858,404.6722356,134,33,Female
1859,221.8238307,134,29,Female
1860,396.8767818,154,57,Female
1861,221.9089667,116,48,Male
1862,351.5516702,176,26,Male
1863,442.4141592,157,37,Male
1864,431.7522064,176,56,Female
1865,126.541071,139,48,Female
1866,171.4694413,178,45,Female
1867,292.6101098,144,28,Female
1868,145.3904222,121,30,Male
1869,245.126491,162,34,Male
1870,495.3646605,108,22,Male
1871,433.5608747,114,56,Female
1872,453.3057317,115,27,Female
1873,274.7056527,142,46,Male
1874,352.1540153,101,29,Female
1875,162.9401304,130,44,Female
1876,351.8320223,131,41,Female
1877,253.8191443,176,25,Female
1878,488.4393554,116,21,Male
1879,140.1950353,100,55,Male
1880,461.0078607,160,59,Male
1881,188.9463597,162,30,Male
1882,257.6815211,156,41,Female
1883,487.4694664,147,49,Female
1884,444.6844805,156,29,Male
1885,100.8684954,109,45,Female
1886,319.9169524,156,23,Male
1887,496.4984639,142,47,Male
1888,257.9478451,156,59,Male
1889,167.6419803,159,35,Female
1890,184.2698428,110,56,Male
1891,175.2316234,146,25,Female
1892,332.3911472,178,26,Female
1893,356.2271813,125,44,Male
1894,227.4248284,108,59,Female
1895,188.5042543,169,45,Female
1896,110.6568241,120,54,Female
1897,195.9820696,173,37,Female
1898,448.4620367,158,47,Female
1899,229.3171033,146,29,Male
1900,219.3226974,138,58,Male
1901,301.6103051,127,53,Male
1902,234.6611155,136,54,Male
1903,446.3591219,102,25,Male
1904,166.8591108,159,34,Male
1905,371.3385009,142,27,Male
1906,346.9100408,102,49,Female
1907,205.9341581,171,43,Female
1908,174.4341652,155,27,Female
1909,373.984122,134,29,Female
1910,467.6255897,125,53,Female
1911,184.9877761,134,37,Male
1912,354.0665441,126,38,Male
1913,411.9519025,113,34,Male
1914,386.1743124,180,45,Male
1915,437.4883727,172,41,Female
1916,368.9242802,164,58,Female
1917,252.6042781,177,44,Female
1918,120.2141397,122,27,Male
1919,367.7137024,111,26,Male
1920,213.7896546,171,56,Female
1921,387.8673745,179,47,Male
1922,122.6055295,138,23,Male
1923,219.2890719,170,24,Female
1924,448.2965283,152,26,Female
1925,218.9904081,127,58,Male
1926,101.7444717,163,42,Female
1927,351.0508819,166,33,Female
1928,330.2709081,180,59,Female
1929,462.6831417,122,39,Male
1930,134.5275247,174,19,Female
1931,231.1240767,133,40,Female
1932,401.9758,165,53,Male
1933,384.8919567,111,39,Female
1934,383.8534335,139,48,Female
1935,160.237449,154,44,Male
1936,362.3052264,163,35,Female
1937,123.6693558,178,35,Female
1938,263.4925775,159,46,Female
1939,215.7207755,113,31,Male
1940,458.9692603,134,41,Female
1941,369.2738571,164,18,Female
1942,482.4543114,137,31,Female
1943,457.0371919,106,29,Male
1944,234.3926588,138,35,Female
1945,138.668506,165,33,Female
1946,100.7178569,136,59,Male
1947,233.5024908,103,30,Male
1948,236.8573714,134,33,Male
1949,227.3621901,119,22,Female
1950,393.4162375,163,42,Female
1951,282.7270359,159,39,Male
1952,420.6369734,167,20,Female
1953,168.9529976,120,53,Male
1954,108.0144688,180,25,Female
1955,307.5801751,145,25,Male
1956,259.5344658,140,48,Male
1957,498.5405894,110,55,Male
1958,342.716369,128,59,Male
1959,253.0043926,179,22,Female
1960,356.2250726,149,36,Female
1961,492.9016987,152,32,Male
1962,275.2511357,157,53,Male
1963,140.1048522,145,50,Male
1964,383.1849587,157,48,Female
1965,246.7573461,102,57,Female
1966,269.1750075,134,50,Male
1967,123.5748036,145,45,Male
1968,451.7753986,129,21,Female
1969,240.7529335,144,43,Female
1970,351.4324555,138,51,Female
1971,256.26433,100,52,Male
1972,388.8506434,148,47,Female
1973,223.9058222,118,34,Female
1974,414.0016424,113,42,Female
1975,276.6294937,172,27,Male
1976,338.0904496,133,31,Female
1977,160.6542107,163,42,Male
1978,483.4084839,142,37,Female
1979,383.9041513,141,36,Female
1980,314.7545912,107,33,Female
1981,143.5650303,140,47,Male
1982,138.6509707,122,31,Male
1983,369.2355744,114,19,Male
1984,376.4426658,160,54,Male
1985,167.8886308,122,31,Male
1986,115.6924474,105,30,Male
1987,494.7120011,134,21,Female
1988,495.1978699,150,55,Female
1989,387.6215106,106,35,Male
1990,422.3374176,130,56,Male
1991,185.5302279,113,29,Male
1992,375.2503434,164,51,Male
1993,284.2239473,123,25,Female
1994,352.2344388,171,21,Female
1995,293.3725776,155,52,Male
1996,203.6853705,142,38,Female
1997,101.872911,160,55,Male
1998,337.631618,101,18,Male
1999,463.5143716,126,60,Female
2000,167.5062802,154,29,Female
2001,302.6640703,172,22,Female
2002,114.4710139,135,48,Female
2003,106.9069792,122,57,Female
2004,451.555927,102,43,Female
2005,420.7294961,120,60,Female
2006,360.2778566,162,60,Female
2007,329.810828,133,34,Male
2008,315.6678535,158,50,Female
2009,120.5697025,125,39,Female
2010,472.815435,100,26,Female
2011,270.6279639,152,59,Male
2012,470.2438232,159,38,Male
2013,102.8576658,126,26,Male
2014,248.2525269,177,42,Female
2015,120.9252721,157,48,Male
2016,346.8254135,141,31,Female
2017,278.2460024,144,22,Female
2018,102.3126858,119,43,Female
2019,463.2543687,149,20,Male
2020,322.2356464,124,44,Male
2021,139.1077441,167,37,Female
2022,460.8590633,115,55,Male
2023,276.4004581,155,43,Male
2024,347.1413232,149,45,Male
2025,294.3652473,105,60,Female
2026,461.5467069,156,24,Male
2027,486.9450237,115,53,Female
2028,389.4322741,132,60,Female
2029,133.3429861,162,46,Male
2030,484.5370547,168,19,Female
2031,215.6968227,158,21,Female
2032,387.1557318,123,45,Male
2033,327.7102546,145,49,Female
2034,195.0007507,113,40,Male
2035,196.3573068,161,46,Female
2036,489.3869641,117,30,Male
2037,215.4116099,159,24,Male
2038,400.9198717,113,33,Female
2039,112.7455327,116,25,Female
2040,391.5811095,123,32,Male
2041,401.718252,124,33,Female
2042,255.9553121,167,20,Male
2043,301.9870095,139,34,Female
2044,213.4655283,120,58,Male
2045,281.558876,176,55,Male
2046,295.5789934,113,41,Female
2047,262.9891329,112,31,Female
2048,166.4834985,162,54,Female
2049,470.6676842,156,46,Female
2050,141.4859094,156,26,Female
2051,384.159716,117,40,Male
2052,368.8925747,134,46,Male
2053,345.6599902,100,35,Female
2054,211.4793867,176,35,Female
2055,402.028129,144,44,Male
2056,304.229897,166,60,Male
2057,268.2768509,107,26,Female
2058,277.6702516,177,47,Female
2059,160.5967613,167,49,Female
2060,204.9509632,162,56,Female
2061,361.4155942,162,45,Male
2062,335.2585517,110,24,Female
2063,239.3994884,123,23,Female
2064,467.4067099,143,49,Female
2065,418.4258702,113,58,Male
2066,323.0812155,119,18,Male
2067,428.5186471,108,37,Female
2068,200.0076719,148,37,Female
2069,292.0736244,148,32,Male
2070,287.7812795,107,43,Female
2071,136.3692718,165,19,Male
2072,407.3212426,135,21,Female
2073,241.2274433,144,49,Male
2074,374.7160736,156,46,Female
2075,115.9977643,107,51,Male
2076,334.1399692,115,60,Female
2077,200.9843311,149,58,Male
2078,121.7013216,159,23,Female
2079,221.1743619,151,38,Female
2080,218.9452676,178,45,Male
2081,231.9561507,144,51,Male
2082,384.7837474,113,47,Female
2083,438.4467754,177,57,Male
2084,223.1888352,135,27,Female
2085,353.5993111,101,36,Female
2086,499.1384247,144,36,Male
2087,408.0797593,137,18,Female
2088,314.354347,157,59,Female
2089,484.6897808,119,55,Female
2090,152.4064817,136,58,Female
2091,322.5235796,121,56,Female
2092,206.8063228,163,48,Female
2093,127.7219037,141,51,Female
2094,322.5061221,137,25,Female
2095,470.9066113,155,48,Male
2096,419.1744621,144,50,Male
2097,271.4078284,142,36,Female
2098,150.6729459,148,40,Female
2099,425.491413,105,34,Female
2100,239.7402976,158,26,Female
2101,414.3056969,139,25,Female
2102,239.9718459,153,49,Male
2103,368.8615585,112,44,Male
2104,445.1773622,180,47,Female
2105,447.8979526,104,52,Male
2106,357.9341628,135,48,Female
2107,133.5654372,175,28,Male
2108,457.9229305,134,18,Male
2109,483.597917,120,26,Female
2110,250.1955151,155,32,Male
2111,389.858658,148,23,Female
2112,393.9871187,113,55,Male
2113,330.8314825,152,38,Male
2114,165.3100736,123,50,Female
2115,414.7770605,146,45,Female
2116,248.8897663,130,43,Female
2117,124.1567429,130,55,Female
2118,427.8276249,101,23,Male
2119,276.1068814,121,34,Male
2120,443.3648372,171,20,Female
2121,185.4454109,112,18,Female
2122,201.8065393,158,26,Female
2123,279.2599732,107,41,Male
2124,443.0954481,153,23,Female
2125,198.6155539,102,18,Female
2126,187.6977728,118,26,Male
2127,256.7073899,108,19,Female
2128,335.8698416,102,48,Male
2129,159.6234908,149,43,Female
2130,178.2041593,173,45,Female
2131,302.0645434,104,60,Female
2132,356.9236906,102,53,Male
2133,356.2054776,107,33,Female
2134,189.4447798,159,41,Male
2135,358.1780427,111,19,Male
2136,206.5555646,139,49,Female
2137,385.0062375,119,54,Male
2138,435.2651725,142,46,Female
2139,200.360237,120,40,Male
2140,124.2373971,118,18,Male
2141,128.0144317,168,20,Male
2142,279.4655147,140,23,Female
2143,386.5391288,112,37,Female
2144,401.3932332,146,43,Male
2145,497.3676688,121,22,Female
2146,371.2965597,114,38,Male
2147,276.7855474,139,37,Male
2148,404.8428995,112,52,Male
2149,140.4985871,150,25,Female
2150,113.0029591,164,58,Female
2151,259.9037576,104,34,Female
2152,377.489271,173,43,Male
2153,338.8712224,141,31,Female
2154,194.0462898,125,39,Male
2155,481.0866377,125,20,Female
2156,463.6577721,100,60,Female
2157,131.9238758,141,26,Male
2158,294.6965348,127,55,Female
2159,307.688925,136,48,Male
2160,120.6652586,116,57,Male
2161,362.834136,103,20,Female
2162,260.3403533,162,59,Male
2163,178.5423258,135,41,Female
2164,396.9624619,103,36,Female
2165,152.9077902,138,51,Male
2166,389.4238377,151,60,Female
2167,203.2871279,122,18,Male
2168,184.1191619,176,34,Female
2169,204.1414126,148,46,Female
2170,389.6363292,150,42,Male
2171,297.2126265,123,35,Male
2172,337.6276473,113,40,Male
2173,352.7936551,154,44,Male
2174,286.6775038,105,26,Male
2175,194.2826039,104,33,Female
2176,136.0032824,170,36,Male
2177,205.9551451,119,40,Female
2178,122.8261735,128,46,Female
2179,498.8421841,124,24,Female
2180,344.3077558,124,46,Male
2181,319.39988,178,19,Female
2182,302.6028434,129,48,Male
2183,215.0389733,133,40,Female
2184,222.9115181,121,42,Female
2185,313.2135931,131,52,Female
2186,154.8599951,152,28,Male
2187,375.8299241,119,29,Male
2188,315.7381805,138,21,Female
2189,268.6559592,109,20,Female
2190,225.701645,119,33,Female
2191,391.966348,118,52,Male
2192,197.167781,177,37,Female
2193,261.1442782,134,45,Female
2194,312.6573568,146,59,Male
2195,293.797148,163,44,Male
2196,114.3482088,149,46,Female
2197,389.8603437,177,47,Female
2198,336.0439385,158,37,Female
2199,482.1279865,146,47,Female
2200,344.8386729,166,60,Female
2201,160.7280195,150,43,Female
2202,439.4051466,164,19,Male
2203,202.6845067,169,47,Female
2204,195.6057667,121,31,Female
2205,404.381214,164,53,Female
2206,137.3134379,180,58,Female
2207,377.1534576,137,52,Male
2208,376.0545236,111,59,Male
2209,438.8941828,147,35,Female
2210,282.6958305,175,42,Male
2211,170.6792093,112,18,Male
2212,207.6140187,116,38,Female
2213,338.0900907,172,56,Female
2214,343.741872,112,26,Female
2215,251.4551946,180,38,Male
2216,162.3411354,149,27,Male
2217,335.8876789,168,43,Male
2218,407.9730236,140,20,Female
2219,405.1080386,107,30,Male
2220,174.4438983,116,33,Female
2221,420.2704776,138,36,Male
2222,345.863649,156,55,Female
2223,346.9136445,109,31,Female
2224,134.3648396,117,40,Male
2225,260.9168232,150,24,Female
2226,246.2789879,176,30,Female
2227,475.3026235,162,29,Female
2228,233.0417921,142,20,Male
2229,423.6812838,137,22,Female
2230,462.5557947,104,31,Female
2231,236.018962,113,25,Male
2232,437.0861554,111,32,Male
2233,404.2984659,146,47,Male
2234,131.7608421,102,27,Female
2235,334.7322432,144,43,Male
2236,435.5865856,118,52,Female
2237,108.9923938,154,56,Male
2238,164.1325116,178,18,Female
2239,146.3848142,118,57,Female
2240,193.0057209,125,39,Female
2241,104.1221235,167,49,Male
2242,408.9451354,121,49,Male
2243,227.0787869,116,55,Female
2244,457.5826257,115,18,Female
2245,183.5435831,156,53,Male
2246,100.0147116,107,42,Male
2247,423.9726201,128,19,Female
2248,392.0585887,138,24,Male
2249,424.5470545,124,54,Female
2250,469.542548,101,24,Female
2251,301.8871213,112,30,Female
2252,367.3703659,169,33,Female
2253,486.8464783,105,54,Male
2254,166.5809066,135,32,Male
2255,132.8781572,139,27,Male
2256,291.4912035,152,55,Female
2257,186.1262475,157,45,Male
2258,485.1786461,108,35,Female
2259,112.8219225,150,29,Female
2260,483.9629902,139,31,Female
2261,458.5285838,115,47,Male
2262,311.6871794,153,56,Female
2263,115.396885,105,38,Male
2264,237.3950054,109,21,Female
2265,390.9627875,126,24,Male
2266,163.7400619,119,52,Female
2267,225.8004778,161,55,Male
2268,240.8883948,116,53,Female
2269,279.5669214,153,26,Male
2270,151.1727268,147,57,Female
2271,158.6251707,134,35,Male
2272,142.6413782,116,55,Female
2273,220.4272009,172,58,Female
2274,136.4496957,103,41,Female
2275,166.437644,166,21,Female
2276,336.6783276,156,28,Male
2277,179.9094533,135,60,Female
2278,369.119949,123,54,Female
2279,115.6521664,125,25,Male
2280,459.0003049,144,57,Female
2281,422.3987569,117,52,Female
2282,372.9332955,103,56,Male
2283,392.1735963,133,53,Female
2284,197.452853,127,55,Male
2285,432.7530526,113,24,Female
2286,189.5407441,105,47,Female
2287,276.2034942,123,28,Female
2288,135.5835929,137,34,Female
2289,353.1302592,118,55,Male
2290,358.8635623,124,18,Female
2291,462.8120567,101,22,Female
2292,158.2021722,159,20,Female
2293,129.7952511,151,59,Male
2294,146.2875266,135,45,Male
2295,162.9127562,152,52,Male
2296,176.9111226,153,23,Male
2297,498.4248097,174,33,Male
2298,170.5119354,144,22,Male
2299,371.4017809,133,18,Male
2300,269.9538924,159,57,Male
2301,161.6039862,101,41,Male
2302,435.1103583,122,53,Male
2303,312.3232888,124,58,Male
2304,331.3581281,131,21,Female
2305,289.184925,180,58,Female
2306,267.2810807,170,29,Male
2307,142.1763414,161,39,Female
2308,128.7306654,120,21,Female
2309,472.0772213,156,41,Male
2310,357.8406421,179,46,Female
2311,171.7720489,171,54,Male
2312,284.4833895,149,50,Female
2313,318.6815988,162,27,Female
2314,394.7275501,179,36,Male
2315,382.5405777,141,35,Male
2316,390.1830038,134,21,Female
2317,194.9183076,162,32,Male
2318,269.5288915,143,58,Female
2319,294.8943727,148,52,Female
2320,236.6214033,148,20,Male
2321,351.939406,123,52,Male
2322,221.9579032,156,20,Male
2323,378.0638908,127,38,Female
2324,269.574714,151,18,Male
2325,487.4895148,157,20,Female
2326,497.7569355,151,24,Male
2327,125.8120725,109,60,Male
2328,351.8992254,137,27,Female
2329,166.8375984,122,27,Female
2330,186.7642499,178,54,Male
2331,135.9394718,132,19,Male
2332,168.5506472,176,32,Female
2333,422.0045185,127,25,Male
2334,276.9585748,126,49,Female
2335,409.4528848,137,40,Female
2336,467.880908,180,42,Male
2337,248.8034263,174,36,Female
2338,324.2707987,171,47,Male
2339,270.0841651,144,33,Female
2340,438.6932188,128,52,Male
2341,281.2335669,117,32,Male
2342,111.5180463,131,35,Male
2343,158.3904985,154,40,Female
2344,373.6461908,121,44,Female
2345,466.9844341,110,29,Male
2346,148.6440329,112,30,Female
2347,442.6584913,109,37,Male
2348,467.172304,178,18,Male
2349,498.3700939,155,31,Female
2350,378.9778258,117,48,Male
2351,413.6924581,176,36,Male
2352,426.5802837,147,46,Female
2353,398.7927557,117,54,Male
2354,273.4343263,119,20,Female
2355,115.7043194,156,55,Female
2356,469.4730645,126,37,Female
2357,492.2969161,112,48,Female
2358,259.5130858,145,55,Female
2359,353.6483344,123,35,Male
2360,251.0053722,103,46,Female
2361,161.8428754,176,37,Male
2362,248.4726473,148,49,Female
2363,129.5847822,156,25,Female
2364,359.5107596,113,51,Female
2365,166.7148509,100,53,Female
2366,487.7338401,146,38,Male
2367,279.7019456,135,39,Male
2368,471.6929017,178,59,Male
2369,172.9967376,179,20,Male
2370,211.8858897,104,31,Female
2371,273.2563968,168,46,Female
2372,394.7300189,103,20,Male
2373,414.8965746,121,48,Female
2374,185.078303,119,48,Female
2375,128.1320717,122,42,Female
2376,125.8621729,178,30,Male
2377,338.7386519,151,57,Male
2378,108.5251938,108,51,Male
2379,427.4699332,102,23,Female
2380,264.472551,100,43,Female
2381,106.0677055,177,56,Female
2382,152.2751804,157,19,Female
2383,470.6537583,137,59,Female
2384,335.9861442,156,28,Male
2385,205.7891804,149,30,Female
2386,289.817649,160,53,Female
2387,486.573584,122,36,Female
2388,465.4697862,152,48,Male
2389,117.7008461,135,50,Male
2390,346.0189156,119,51,Male
2391,431.4895428,117,28,Female
2392,266.2612282,120,53,Male
2393,170.2240571,149,51,Female
2394,493.4261672,152,28,Male
2395,298.2161846,159,30,Male
2396,142.9051095,115,45,Female
2397,281.5211358,149,31,Female
2398,247.3707011,149,34,Female
2399,355.410842,169,51,Male
2400,211.174135,165,51,Female
2401,231.3263255,180,25,Female
2402,417.6980564,158,29,Male
2403,397.2620655,144,56,Male
2404,306.8746055,171,31,Female
2405,498.8191665,126,21,Female
2406,149.0210354,168,28,Female
2407,416.1915995,111,21,Male
2408,290.4525724,124,39,Male
2409,199.546187,103,29,Male
2410,402.0750883,127,47,Female
2411,478.7634655,161,18,Male
2412,268.9230565,142,31,Female
2413,480.116142,161,20,Female
2414,356.8053054,173,27,Male
2415,326.9684861,117,50,Male
2416,424.7452541,137,26,Male
2417,367.956326,168,33,Female
2418,345.9307476,120,55,Male
2419,102.330212,113,18,Male
2420,273.631697,177,53,Male
2421,447.527372,176,59,Male
2422,135.6976354,175,54,Male
2423,225.5326221,120,55,Male
2424,117.3379317,152,39,Male
2425,449.8951778,127,46,Male
2426,247.8571129,110,20,Male
2427,324.1113081,176,50,Male
2428,200.3950272,164,56,Female
2429,153.8706015,139,47,Female
2430,195.4151925,125,53,Male
2431,327.135748,178,24,Male
2432,257.6101288,106,39,Male
2433,403.5949531,118,39,Female
2434,464.3749675,109,18,Male
2435,188.72266,145,54,Male
2436,174.282668,166,26,Female
2437,292.6723172,157,52,Female
2438,102.8140917,140,60,Male
2439,404.6842351,176,51,Male
2440,284.0096957,110,20,Male
2441,224.1029896,155,24,Male
2442,391.5971111,107,34,Female
2443,125.4216389,132,33,Female
2444,417.6454421,156,24,Male
2445,408.2610879,146,44,Male
2446,312.6650975,145,57,Female
2447,309.9615224,100,25,Male
2448,150.1610147,153,26,Male
2449,303.6829025,104,60,Female
2450,309.8195001,142,56,Female
2451,321.6973036,134,24,Female
2452,401.2879101,154,32,Female
2453,388.2114417,156,37,Male
2454,256.365934,161,45,Male
2455,428.8005421,112,22,Male
2456,269.1685504,169,49,Male
2457,369.1611456,165,59,Female
2458,396.4904006,120,52,Female
2459,342.5865445,152,33,Female
2460,271.6700513,132,31,Female
2461,354.0961253,169,51,Male
2462,335.0844659,179,19,Male
2463,293.7521035,174,46,Male
2464,323.075645,119,28,Female
2465,303.335848,142,59,Female
2466,124.0101235,106,55,Female
2467,177.6175774,179,19,Male
2468,267.1960394,165,54,Male
2469,471.8994996,177,37,Female
2470,385.3836507,150,36,Female
2471,140.3624453,125,49,Male
2472,282.9175878,135,52,Male
2473,345.9113413,173,48,Female
2474,354.7001984,132,35,Female
2475,376.7657411,108,18,Female
2476,166.6729188,175,31,Male
2477,379.2602797,166,29,Male
2478,199.9150984,175,29,Male
2479,365.6298646,105,24,Female
2480,141.1621497,146,25,Male
2481,307.9112535,128,52,Female
2482,458.6425542,108,39,Female
2483,142.8082243,102,48,Male
2484,372.9567561,159,36,Male
2485,295.6674005,159,32,Male
2486,490.6313723,167,54,Male
2487,447.8187079,150,19,Male
2488,212.7601635,135,33,Female
2489,415.5148473,124,18,Male
2490,453.9852741,167,53,Male
2491,171.6909305,175,32,Female
2492,431.7727844,156,59,Male
2493,330.9421326,141,58,Male
2494,180.7492713,134,21,Female
2495,287.717475,162,48,Male
2496,188.9364788,110,44,Female
2497,479.1431882,135,41,Female
2498,213.5216035,173,36,Male
2499,348.8705249,120,46,Male
2500,409.5581666,112,52,Male
2501,171.9051722,128,20,Male
2502,471.3259214,178,46,Male
2503,297.2091799,121,45,Female
2504,135.043026,144,21,Male
2505,495.3225414,147,37,Female
2506,137.9547583,176,39,Male
2507,300.009398,155,27,Female
2508,438.6701013,128,22,Male
2509,136.082259,108,36,Female
2510,237.7614515,106,47,Male
2511,132.950937,128,52,Male
2512,274.7784474,113,45,Male
2513,457.1161928,146,57,Female
2514,104.2124529,147,22,Female
2515,154.3621146,166,37,Female
2516,485.3130517,151,42,Male
2517,408.3061596,152,40,Male
2518,189.6955531,159,23,Male
2519,490.6129485,165,50,Female
2520,163.4166723,128,48,Male
2521,342.4772097,164,41,Male
2522,321.438254,100,23,Male
2523,112.0126729,147,30,Male
2524,491.1746602,118,57,Female
2525,150.994076,120,30,Female
2526,368.2496509,179,30,Female
2527,465.9014805,155,21,Female
2528,407.0329152,138,57,Female
2529,420.3832652,124,48,Male
2530,113.0566804,136,31,Male
2531,375.0467367,105,31,Female
2532,343.4474527,180,45,Female
2533,286.9111375,128,43,Female
2534,199.8412266,129,44,Female
2535,480.869083,102,38,Female
2536,355.2381231,169,49,Male
2537,252.5736694,123,35,Female
2538,137.8863724,130,42,Male
2539,310.2497536,131,53,Female
2540,295.0599017,154,36,Female
2541,377.6093715,110,33,Male
2542,227.456204,154,52,Male
2543,196.5616672,167,30,Female
2544,461.5785686,169,30,Male
2545,394.6624923,156,32,Female
2546,445.8528169,109,25,Female
2547,498.9579994,113,33,Male
2548,118.2113448,148,53,Female
2549,252.286426,126,51,Male
2550,453.6371968,137,46,Female
2551,491.5094406,111,59,Female
2552,214.6255261,147,44,Female
2553,478.475303,101,59,Male
2554,316.2841463,112,38,Male
2555,439.4234024,100,32,Female
2556,494.471753,166,55,Male
2557,371.6237587,175,36,Male
2558,212.0248692,122,23,Female
2559,437.9772104,126,24,Male
2560,225.2806299,129,26,Female
2561,165.1316113,160,29,Female
2562,493.227582,124,38,Female
2563,220.770459,147,19,Male
2564,103.4581432,157,43,Male
2565,146.3929276,162,51,Female
2566,205.6277081,102,38,Female
2567,215.9741306,165,18,Female
2568,205.6521864,105,54,Female
2569,161.3276344,112,47,Female
2570,181.9038963,158,48,Female
2571,146.6437589,100,59,Female
2572,477.2564684,156,31,Female
2573,296.8994737,140,30,Male
2574,325.7107902,160,18,Female
2575,240.2022704,178,39,Male
2576,156.7942254,116,23,Female
2577,203.1872821,125,60,Female
2578,249.8506895,153,43,Female
2579,457.3129793,167,46,Male
2580,382.0122299,103,54,Female
2581,494.9177585,144,36,Male
2582,445.4288851,102,39,Male
2583,187.7375891,147,34,Female
2584,337.5241272,142,53,Female
2585,475.3027936,169,53,Male
2586,474.1942523,163,32,Female
2587,296.9068842,119,54,Female
2588,497.0080294,120,50,Female
2589,157.1475029,126,43,Female
2590,403.9875752,115,40,Male
2591,322.1451315,124,35,Male
2592,470.2849771,143,33,Male
2593,341.8191422,101,54,Male
2594,432.6265431,104,31,Female
2595,346.7771755,179,44,Male
2596,439.9784185,126,31,Male
2597,209.2354455,166,51,Female
2598,162.1807211,153,51,Female
2599,444.6620816,105,48,Male
2600,183.561947,143,55,Female
2601,467.7786661,177,38,Female
2602,433.7047373,127,29,Female
2603,105.5006136,133,59,Female
2604,101.6110292,149,28,Female
2605,225.3807456,110,48,Male
2606,240.310217,150,31,Female
2607,383.2770807,138,39,Male
2608,386.9846871,116,18,Male
2609,152.5259825,134,43,Female
2610,306.0298779,119,33,Male
2611,258.4457742,102,45,Female
2612,124.6191504,101,59,Female
2613,228.7698722,161,50,Female
2614,483.5695605,160,45,Male
2615,161.7703077,176,31,Male
2616,449.9829573,103,24,Male
2617,250.4108026,180,30,Male
2618,342.9874671,148,22,Female
2619,135.6466865,166,51,Male
2620,417.3096885,152,24,Male
2621,207.4921629,138,31,Male
2622,211.6961083,164,48,Female
2623,389.4085796,173,58,Female
2624,418.0541345,122,30,Male
2625,319.1615626,159,31,Female
2626,453.0379044,179,21,Male
2627,483.5707708,107,47,Female
2628,163.9767902,142,60,Female
2629,458.527159,176,49,Male
2630,141.914329,136,50,Female
2631,111.2892031,140,43,Male
2632,406.7549989,163,37,Female
2633,331.1677635,164,30,Female
2634,247.8027617,167,56,Female
2635,468.4419489,101,27,Male
2636,498.5197448,170,54,Male
2637,381.2369309,168,32,Female
2638,120.2586875,140,49,Male
2639,110.1047908,121,31,Male
2640,103.6186101,105,52,Male
2641,234.4204526,165,18,Male
2642,462.9500059,106,24,Male
2643,167.2148937,127,33,Female
2644,200.6141928,178,45,Female
2645,459.0889825,103,23,Male
2646,180.5553081,101,52,Male
2647,196.7234694,176,48,Male
2648,390.7839381,170,34,Female
2649,384.1242005,164,52,Male
2650,481.6046042,167,59,Male
2651,361.5582944,128,21,Male
2652,261.4002718,158,60,Female
2653,247.2407821,178,18,Male
2654,258.5667426,132,27,Male
2655,445.4305356,155,54,Female
2656,453.5355065,125,45,Female
2657,106.4468335,141,30,Male
2658,132.8660094,177,29,Male
2659,496.5347499,100,29,Female
2660,470.023907,109,33,Female
2661,399.8979393,130,53,Male
2662,485.3032348,138,53,Male
2663,404.1271846,160,19,Male
2664,122.9690221,174,57,Female
2665,208.9133856,172,52,Male
2666,120.6057852,146,60,Male
2667,283.355242,148,28,Female
2668,218.0486855,123,33,Male
2669,271.9367173,145,19,Female
2670,483.3719308,158,53,Female
2671,236.273976,150,49,Female
2672,339.3084035,140,25,Female
2673,342.1959238,108,30,Female
2674,496.8469969,173,35,Male
2675,471.5578496,141,36,Male
2676,428.929958,152,43,Male
2677,482.0494698,124,33,Female
2678,155.8313662,127,37,Male
2679,190.2890689,124,54,Female
2680,203.8782373,177,19,Male
2681,286.6327091,157,38,Male
2682,261.613848,119,50,Male
2683,498.9637027,117,45,Female
2684,378.3209467,117,44,Female
2685,456.3413033,152,57,Female
2686,465.1515927,139,19,Male
2687,354.1342096,169,43,Female
2688,265.6664399,146,35,Female
2689,251.7962879,141,48,Male
2690,105.0994216,121,57,Female
2691,313.1035281,104,48,Female
2692,320.1171847,140,33,Female
2693,472.8844743,176,45,Female
2694,245.6629278,156,24,Female
2695,110.5882487,168,38,Male
2696,202.7576629,178,59,Female
2697,436.1323235,177,37,Female
2698,458.8625872,107,58,Female
